"scenario";"year";"Ass";"Rule";"Rec";"INN";"OER";"Ftgt";"biomass_q95";"biomass_q50";"biomass_q05";"catch_q95";"catch_q50";"catch_q05";"catch.iyv_q95";"catch.iyv_q50";"catch.iyv_q05";"discards_q95";"discards_q50";"discards_q05";"disc.iyv_q95";"disc.iyv_q50";"disc.iyv_q05";"f_q95";"f_q50";"f_q05";"landings_q95";"landings_q50";"landings_q05";"land.iyv_q95";"land.iyv_q50";"land.iyv_q05";"rec_q95";"rec_q50";"rec_q05";"ssb_q95";"ssb_q50";"ssb_q05";"effort_q95";"effort_q50";"effort_q05";"tac_q95";"tac_q50";"tac_q05"
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.07";2031;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.07";361478.259892487;272030.20450029;204876.293194567;23212.9167138154;17448.1457889615;12957.4776269779;1.27069769084225;0.983806714829333;0.847021625837458;0;0;0;NA;NA;NA;0.0782944139226442;0.0694219494198458;0.0586330675454026;23212.9167138154;17448.1457889615;12957.4776269779;1.27069769084225;0.983806714829333;0.847021625837458;11294043.6498073;5898298.30559839;3010245.43616204;361478.259892487;272030.20450029;204876.293194567;0.303946073282118;0.270605861246371;0.229694565154764;23212.9167138154;17448.1457889615;12957.4776269779
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.07";2032;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.07";361844.862757762;272894.079914951;206918.661679907;23598.4316395727;17573.2031914636;13099.071786584;1.23767262925281;0.994092821965642;0.847417348933622;0;0;0;NA;NA;NA;0.0784371700374272;0.0698828005781539;0.0580616007521251;23598.4316395727;17573.2031914636;13099.071786584;1.23767262925281;0.994092821965642;0.847417348933622;11658194.7282965;5841500.11276862;3216755.07761375;361844.862757762;272894.079914951;206918.661679907;0.304480328934303;0.272344288313763;0.22751607679728;23598.4316395727;17573.2031914636;13099.071786584
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.07";2033;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.07";357068.535128181;273576.315681401;206011.293953462;23445.3568198489;17605.7356314737;13263.7673064183;1.24003228226212;0.984752656004263;0.845739818073659;0;0;0;NA;NA;NA;0.0782650120266646;0.0698072158991095;0.0576572555311096;23445.3568198489;17605.7356314737;13263.7673064183;1.24003228226212;0.984752656004263;0.845739818073659;11084449.6588392;5984373.35592999;3128898.05587935;357068.535128181;273576.315681401;206011.293953462;0.303836029315749;0.272059217836647;0.22597454379182;23445.3568198489;17605.7356314737;13263.7673064183
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.07";2034;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.07";361476.721212533;273491.874408358;209594.008901631;23257.2749024377;17634.095290787;13156.2710061389;1.26935946036389;0.984697139351085;0.850094133184891;0;0;0;NA;NA;NA;0.0782342404550551;0.0696285727011088;0.0586671952490117;23257.2749024377;17634.095290787;13156.2710061389;1.26935946036389;0.984697139351085;0.850094133184891;11165013.6564795;5916041.80854475;3098393.12508781;361476.721212533;273491.874408358;209594.008901631;0.303720857138248;0.27138537802632;0.22982462583663;23257.2749024377;17634.0952907869;13156.2710061389
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.07";2035;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.07";363879.605111395;273666.434158215;209105.15744606;23392.3899539901;17586.7165872697;13376.1747918106;1.24997527428611;0.990198754904373;0.847800042970539;0;0;0;NA;NA;NA;0.0783395500373258;0.0695756162689859;0.0584233135275347;23392.3899539901;17586.7165872697;13376.1747918106;1.24997527428611;0.990198754904373;0.847800042970539;10979379.9985086;5960446.86436177;3147799.662136;363879.605111395;273666.434158215;209105.15744606;0.304114999599095;0.271185607418972;0.228895097563315;23392.3899539901;17586.7165872697;13376.1747918106
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.07";2036;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.07";357419.959217508;275494.675309044;208401.421679875;23582.6919223218;17708.2462985961;13323.587024577;1.24706656037802;0.987787871397395;0.845963260051558;0;0;0;NA;NA;NA;0.0783427349616491;0.0693580163885758;0.0578694478845589;23582.6919223218;17708.2462985961;13323.587024577;1.24706656037802;0.987787871397395;0.845963260051558;11379106.3459946;6149714.55349345;3218539.70453709;357419.959217508;275494.675309044;208401.421679875;0.304126919160484;0.270364634544202;0.226783310369638;23582.6919223218;17708.2462985961;13323.587024577
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.07";2037;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.07";362099.291468108;278079.719060625;209948.736999543;23317.273847236;17754.2420451032;13215.0612496702;1.24706745095388;0.989817413594739;0.837426473841489;0;0;0;NA;NA;NA;0.0784259354607591;0.0692019209734809;0.0579645082895978;23317.273847236;17754.2420451032;13215.0612496702;1.24706745095388;0.989817413594739;0.837426473841489;10880644.7411158;5880106.36323611;3162025.39787142;362099.291468108;278079.719060625;209948.736999543;0.304438286687615;0.269775607043258;0.227145836165095;23317.273847236;17754.2420451032;13215.0612496702
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.07";2038;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.07";366965.726653475;276259.26451676;211697.894327969;23753.113919893;17845.0102519869;13392.6937054846;1.2533876539847;0.996010605506491;0.848375119197714;0;0;0;NA;NA;NA;0.0785623411399482;0.0697111726266857;0.0580163289906001;23753.113919893;17845.0102519869;13392.6937054846;1.2533876539847;0.996010605506491;0.848375119197714;11297344.8958408;5798356.17131479;3076148.95175788;366965.726653475;276259.26451676;211697.894327969;0.304948718163003;0.27169695848116;0.227343447681318;23753.113919893;17845.0102519869;13392.6937054846
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.07";2039;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.07";361044.513369921;274988.385725714;209584.104718225;23782.9935947639;17772.6806317206;13487.0513578579;1.24842850471312;0.986574176668277;0.838739816596878;0;0;0;NA;NA;NA;0.078655363837399;0.0700603777829426;0.057703732901492;23782.9935947639;17772.6806317206;13487.0513578579;1.24842850471312;0.986574176668277;0.838739816596878;11951380.2576131;6094264.76839026;3125907.17658348;361044.513369921;274988.385725714;209584.104718225;0.305296775005224;0.273013948729332;0.226151476332491;23782.9935947639;17772.6806317206;13487.0513578579
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.07";2040;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.07";363069.99906327;276566.575562238;211035.161704602;23544.719499509;17717.1306147712;13277.7601399247;1.25733873105715;0.978260478166289;0.836627777277252;0;0;0;NA;NA;NA;0.0781624749243221;0.0694372379278729;0.0579555140612081;23544.719499509;17717.1306147712;13277.7601399247;1.25733873105715;0.978260478166289;0.836627777277252;11750559.9249429;6007527.92340257;3098217.68124671;363069.99906327;276566.575562238;211035.161704602;0.303452239879719;0.270663544625985;0.22711153686394;23544.719499509;17717.1306147712;13277.7601399247
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.07";2041;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.07";368345.694439884;276907.012868831;214794.245281854;23435.5554109038;17787.7117096309;13376.8175082838;1.26064256378676;0.990794909431702;0.837449783726098;0;0;0;NA;NA;NA;0.0786097249990571;0.0695599355338068;0.0583745566154094;23435.5554109038;17787.7117096309;13376.8175082838;1.26064256378676;0.990794909431702;0.837449783726098;11155726.415077;5993138.17444126;3160098.64073019;368345.694439884;276907.012868831;214794.245281854;0.30512601482706;0.271126451769387;0.228709240370945;23435.5554109038;17787.7117096309;13376.8175082838
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.07";2042;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.07";371000.362922347;277272.481319282;211176.322421338;23929.8892041853;17854.7170513307;13626.2390703629;1.25354024676106;0.989385368742974;0.842122555237167;0;0;0;NA;NA;NA;0.0786801637602936;0.0701385343721413;0.0584114908658988;23929.8892041853;17854.7170513307;13626.2390703629;1.25354024676106;0.989385368742974;0.842122555237167;11206029.6237533;5857717.55368593;3202386.11500363;371000.362922347;277272.481319282;211176.322421338;0.305389562326426;0.273308649816035;0.228850031570011;23929.8892041853;17854.7170513307;13626.2390703629
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.07";2043;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.07";356633.812571411;274895.830558464;209720.670601896;24011.3428064102;17852.6896713225;13388.6612265859;1.24153660134288;0.983728229966691;0.841246107614488;0;0;0;NA;NA;NA;0.0785688809612782;0.0700751759734338;0.0585381667762076;24011.3428064102;17852.6896713225;13388.6612265859;1.24153660134288;0.983728229966691;0.841246107614488;11275310.1125415;5921271.98531509;3069631.7567708;356633.812571411;274895.830558464;209720.670601896;0.304973188837869;0.27306974916755;0.229332874751228;24011.3428064102;17852.6896713225;13388.6612265859
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.07";2044;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.07";357595.791363017;274486.690464175;210454.777906523;23171.3278647101;17647.8930988057;13349.2254366679;1.23754111634243;0.979088844799167;0.844597359247202;0;0;0;NA;NA;NA;0.0782478918968004;0.0697988792602928;0.0586663902816236;23171.3278647101;17647.8930988057;13349.2254366679;1.23754111634243;0.979088844799167;0.844597359247202;11299947.418296;5983398.15907456;3179249.01878506;357595.791363017;274486.690464175;210454.777906523;0.303771952063335;0.272027774703503;0.229821559404217;23171.3278647101;17647.8930988057;13349.2254366679
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.07";2045;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.07";367654.459145554;274902.259631558;210285.690392057;23078.709913935;17662.1781171472;13299.2297279025;1.22814045613496;0.986177475493103;0.845631772773744;0;0;0;NA;NA;NA;0.0779465407473298;0.0698222027161882;0.0576109480250802;23078.709913935;17662.1781171472;13299.2297279025;1.22814045613496;0.986177475493103;0.845631772773744;10711574.9530411;5941288.03319302;3213677.88229123;367654.459145554;274902.259631558;210285.690392057;0.302643896519078;0.272115742773977;0.225798245628824;23078.709913935;17662.1781171472;13299.2297279025
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.07";2046;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.07";361550.628306402;274546.229296357;212741.964137044;23765.8095852739;17691.1940254725;13273.296769102;1.25303959243716;0.986722913157239;0.839334052574319;0;0;0;NA;NA;NA;0.078558946603677;0.0698578017844655;0.0582802987693693;23765.8095852739;17691.1940254725;13273.296769102;1.25303959243716;0.986722913157239;0.839334052574319;11208324.1311672;5886157.46360529;3168579.84616542;361550.628306402;274546.229296357;212741.964137044;0.304936016649193;0.272250006538704;0.228349913379972;23765.8095852739;17691.1940254725;13273.296769102
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.07";2047;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.07";363326.194501337;275148.065694488;208761.704194709;23392.8321132342;17660.8171451053;13560.9384841998;1.2395771451995;0.988510676532418;0.83902546705394;0;0;0;NA;NA;NA;0.0779865528712654;0.0697684472934655;0.0588301993575628;23392.8321132342;17660.8171451053;13560.9384841998;1.2395771451995;0.988510676532418;0.83902546705394;11392770.3172617;6029572.84155035;3037507.23898269;363326.194501337;275148.065694488;208761.704194709;0.302793692662844;0.271912992774622;0.230445782048644;23392.8321132342;17660.8171451053;13560.9384841998
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.07";2048;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.07";363615.851004824;275498.583787659;209980.42426562;23723.0853981125;17719.5340784563;13222.4273011054;1.24015530421578;0.98591637831236;0.842680396526737;0;0;0;NA;NA;NA;0.0786212797446737;0.069976221992515;0.0575570676658387;23723.0853981125;17719.5340784563;13222.4273011054;1.24015530421578;0.98591637831236;0.842680396526737;11542249.5331195;5895167.97552852;3220125.78557513;363615.851004824;275498.583787659;209980.42426562;0.305169248191209;0.272696602970604;0.225593115936663;23723.0853981125;17719.5340784563;13222.4273011054
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.08";2018;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.08";182148.090416061;151128.259050105;125951.942729156;14060;14060;14060;0.641687415548619;0.641687415548619;0.641687415548619;0;0;0;NA;NA;NA;0.116612500888681;0.0953688732870885;0.07809002626358;14060;14060;14060;0.641687415548619;0.641687415548619;0.641687415548619;9157813.22542149;4625110.82902167;2362989.5944411;181750.24673146;150857.121333258;125793.903430875;0.444787688906751;0.367325709944111;0.303181047862897;14060;14060;14060
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.08";2019;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.08";227718.252056302;162211.902243172;123409.126176583;13614.308983936;10760.6902992192;8662.20545452504;0.96830078121878;0.765340704069646;0.616088581402919;0;0;0;NA;NA;NA;0.0965480577887132;0.069521002414115;0.0520212329552343;13614.308983936;10760.6902992192;8662.20545452504;0.96830078121878;0.765340704069646;0.616088581402919;9779430.16646255;4922357.62296414;2419753.2190705;227718.252056302;162211.902243172;123409.126176583;0.371666522538815;0.270979572632571;0.204391952272901;13614.308983936;10760.6902992192;8662.20545452504
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.08";2020;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.08";262487.194228171;177269.895011276;124360.861351477;17873.788561369;11534.0030434194;7933.10603513982;1.56295813085635;1.06662468103537;0.805514500707033;0;0;0;NA;NA;NA;0.096495269509396;0.0684377698569822;0.0493179777121957;17873.788561369;11534.0030434194;7933.10603513982;1.56295813085635;1.06662468103537;0.805514500707033;10263594.5238005;5171133.02408386;2568902.70684701;262487.194228171;177269.895011276;124360.861351477;0.371472287251767;0.266890847557894;0.194071740022056;17873.788561369;11534.0030434194;7933.10603513982
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.08";2021;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.08";289533.600690998;199506.960593213;130894.837176414;19189.119962051;12992.381610052;7727.97280686069;1.55447701505403;1.08799464193823;0.739825307841332;0;0;0;NA;NA;NA;0.082218956354073;0.0695165942430849;0.0537354568680821;19189.119962051;12992.381610052;7727.97280686069;1.55447701505403;1.08799464193823;0.739825307841332;11191033.8190761;5416512.34665911;2707185.5206274;289533.600690998;199506.960593213;130894.837176414;0.318609227069868;0.270962942149727;0.211011236615306;19189.119962051;12992.381610052;7727.97280686069
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.08";2022;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.08";309612.285574937;218334.969360361;137056.874399982;21458.5841404368;14955.5253747341;7763.37631805268;1.50449541166454;1.09187207849032;0.858652526781684;0;0;0;NA;NA;NA;0.0855118321098307;0.0722736426057781;0.0536790115227869;21458.5841404368;14955.5253747341;7763.37631805268;1.50449541166454;1.09187207849032;0.858652526781684;11016904.4527631;5535475.79645521;2872795.0892066;309612.285574937;218334.969360361;137056.874399982;0.330875078917798;0.281351190340534;0.210795397555981;21458.5841404368;14955.5253747341;7763.37631805268
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.08";2023;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.08";329027.269292268;232057.142783776;146732.591094387;22815.5436903535;15909.1022400296;7893.05219861613;1.4676595055812;1.04195481617428;0.839151589010505;0;0;0;NA;NA;NA;0.0845538606695326;0.0725720733287093;0.0527209282368395;22815.5436903535;15909.1022400296;7893.05219861613;1.4676595055812;1.04195481617428;0.839151589010505;10850777.4454562;5706212.60236347;2843022.15125471;329027.269292268;232057.142783776;146732.591094387;0.327310014722014;0.282474063283692;0.207071393168669;22815.5436903535;15909.1022400296;7893.05219861613
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.08";2024;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.08";328440.918818185;243979.414763299;157311.861635307;24433.8757093784;17431.2139476095;8989.20907216577;1.54645096370087;1.0859185940897;0.896001120628122;0;0;0;NA;NA;NA;0.0884814523252761;0.076770022153717;0.0570529651245788;24433.8757093784;17431.2139476095;8989.20907216577;1.54645096370087;1.0859185940897;0.896001120628122;10694435.4590985;5877046.28279153;3072245.77028627;328440.918818185;243979.414763299;157311.861635307;0.341886951921777;0.298236902105909;0.223673247097618;24433.8757093784;17431.2139476095;8989.20907216577
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.08";2025;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.08";336149.178107122;251496.418303825;163453.109816563;24597.9426772209;18152.1473272177;9947.48430825642;1.35634445571509;1.02450143792531;0.847756401164143;0;0;0;NA;NA;NA;0.0890092419616174;0.0774000568690539;0.0598308619417968;24597.9426772209;18152.1473272177;9947.48430825642;1.35634445571509;1.02450143792531;0.847756401164143;11110148.3116014;5834297.91871442;3057016.30779565;336149.178107122;251496.418303825;163453.109816563;0.343843557890034;0.300597457721095;0.234256907528107;24597.9426772209;18152.1473272177;9947.48430825642
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.08";2026;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.08";338452.134206269;255216.624665596;174418.406268766;24957.1224514725;18673.6264071591;10743.5451920695;1.33016161460425;1.01690796364087;0.855702419691878;0;0;0;NA;NA;NA;0.0895102584969357;0.0782888962512632;0.0610050220896632;24957.1224514725;18673.6264071591;10743.5451920695;1.33016161460425;1.01690796364087;0.855702419691878;10838681.2953469;5778435.65474172;3145717.46710055;338452.134206269;255216.624665596;174418.406268766;0.34568969777702;0.303925422187793;0.238724280022021;24957.1224514725;18673.6264071591;10743.5451920695
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.08";2027;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.08";339365.285017613;259422.226410063;179738.0248288;25436.0972720998;18865.2155863802;12128.3099039508;1.34586638193662;1.01317991191542;0.847588927709465;0;0;0;NA;NA;NA;0.0893427333547634;0.0790520330270231;0.0626336051852607;25436.0972720998;18865.2155863802;12128.3099039508;1.34586638193662;1.01317991191542;0.847588927709465;11763613.462957;5964989.41546083;3007664.73032817;339365.285017613;259422.226410063;179738.0248288;0.345079413939918;0.306780644544887;0.244912516085279;25436.0972720998;18865.2155863802;12128.3099039508
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.08";2028;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.08";353262.701137952;259660.984029323;189654.305605568;25432.3815001696;19196.3858769528;12767.3959946423;1.30158744910625;1.00132045256827;0.84972626883526;0;0;0;NA;NA;NA;0.0896438100813978;0.0788485499638177;0.0636422501471414;25432.3815001696;19196.3858769528;12767.3959946423;1.30158744910625;1.00132045256827;0.84972626883526;11103546.2035729;5836507.39137953;3119976.22559195;353262.701137952;259660.984029323;189654.305605568;0.346184204385026;0.306019514928981;0.248740428462393;25432.3815001696;19196.3858769528;12767.3959946423
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.08";2029;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.08";350461.910568497;263987.832317383;191148.42810616;26257.3344700713;19150.4662224926;13364.097549862;1.27968036278595;1.00257567343546;0.840590880049264;0;0;0;NA;NA;NA;0.0897051198172658;0.0794857445428025;0.0652598313400127;26257.3344700713;19150.4662224926;13364.097549862;1.27968036278595;1.00257567343546;0.840590880049264;11060456.7561798;5769616.47446086;3162257.49391513;350461.910568497;263987.832317383;191148.42810616;0.346411198336444;0.308402490933585;0.254871809235094;26257.3344700713;19150.4662224926;13364.097549862
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.08";2030;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.08";351462.504557418;263986.682695716;195824.736510408;26080.0222865705;19487.653371197;13667.0976441856;1.26301838547892;0.99225473911384;0.842316866511672;0;0;0;NA;NA;NA;0.0896699421232273;0.0799824868686626;0.0642805114780901;26080.0222865705;19487.653371197;13667.0976441856;1.26301838547892;0.99225473911384;0.842316866511672;11036246.7631185;5949732.80177252;3262379.31577017;351462.504557418;263986.682695716;195824.736510408;0.34628095792147;0.310259284243273;0.251160836082644;26080.0222865705;19487.653371197;13667.0976441856
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.08";2031;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.08";356011.393142464;265620.875181759;199063.207606969;25950.51153557;19413.7387093588;14005.16331133;1.29865084511729;0.983902592183812;0.843235550274219;0;0;0;NA;NA;NA;0.0897922583954517;0.0792677183574364;0.0663539884904204;25950.51153557;19413.7387093588;14005.16331133;1.29865084511729;0.983902592183812;0.843235550274219;11294043.6498073;5892562.87391494;2974013.63577825;356011.393142464;265620.875181759;199063.207606969;0.346733798398656;0.307587268362154;0.259013938516617;25950.51153557;19413.7387093588;14005.16331133
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.08";2032;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.08";355589.259248146;266029.941783178;201098.23741554;26342.5608336793;19533.7709324039;14475.7769549366;1.23719821888888;0.994757611512615;0.842714470766804;0;0;0;NA;NA;NA;0.0899399816169812;0.0798495613640332;0.0656769698534938;26342.5608336793;19533.7709324039;14475.7769549366;1.23719821888888;0.994757611512615;0.842714470766804;11658194.7282965;5828016.70846328;3216755.07761375;355589.259248146;266029.941783178;201098.23741554;0.347280632041846;0.309762495662177;0.256451461474338;26342.5608336793;19533.7709324039;14475.7769549366
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.08";2033;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.08";350100.785558083;267379.223457791;200654.935812437;26210.1051695581;19604.0295650102;14438.0409886357;1.25184440160271;0.985049256564094;0.840653032713282;0;0;0;NA;NA;NA;0.0896824491060367;0.079762549612971;0.0652148821244437;26210.1051695581;19604.0295650102;14438.0409886357;1.25184440160271;0.985049256564094;0.840653032713282;11061087.7473193;5979280.62025869;3126872.46681555;350100.785558083;267379.223457791;200654.935812437;0.34632726372305;0.309437271257881;0.254701553016576;26210.1051695581;19604.0295650102;14438.0409886357
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.08";2034;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.08";354761.168809037;267399.129804846;203412.54934896;25994.0963139994;19607.5516923782;14585.7850037912;1.27530321585773;0.984846176367737;0.843003688363938;0;0;0;NA;NA;NA;0.0896796517221261;0.0795676993822647;0.0662483986250094;25994.0963139994;19607.5516923782;14585.7850037912;1.27530321585773;0.984846176367737;0.843003688363938;11150225.0054054;5914446.14315278;3097578.65931434;354761.168809037;267399.129804846;203412.54934896;0.346316906759281;0.308708886889229;0.258614396695594;25994.0963139994;19607.5516923782;14585.7850037912
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.08";2035;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.08";356414.230820209;267556.454837119;203275.929971242;26053.8478152159;19552.2541700805;14830.928492258;1.25911469467364;0.989889726144162;0.844975156769651;0;0;0;NA;NA;NA;0.0898059424295498;0.0794994485252742;0.0663849264288103;26053.8478152159;19552.2541700805;14830.928492258;1.25911469467364;0.989889726144162;0.844975156769651;10979379.9985086;5957016.99708629;3135582.4998037;356414.230820209;267556.454837119;203275.929971242;0.346784456225224;0.308453727157491;0.259131003214412;26053.8478152159;19552.2541700805;14830.928492258
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.08";2036;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.08";350593.085344857;269035.502467585;202769.633351402;26326.7566423294;19706.9495080649;14775.2048379519;1.25580085089728;0.98762188519816;0.841713815472216;0;0;0;NA;NA;NA;0.0898623723584119;0.0792065826871583;0.0658516729614149;26326.7566423294;19706.9495080649;14775.2048379519;1.25580085089728;0.98762188519816;0.841713815472216;11321986.9648112;6149714.55349345;3218539.70453709;350593.085344857;269035.502467585;202769.633351402;0.346993351968769;0.307358647690535;0.25711285759696;26326.7566423294;19706.9495080649;14775.2048379519
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.08";2037;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.08";355594.314928801;271650.086458887;204106.382949668;26025.6384935036;19705.7638039962;14401.7528508515;1.25287866026777;0.989584538538997;0.833241846905622;0;0;0;NA;NA;NA;0.0899448505856684;0.0790369086685212;0.0656057490629835;26025.6384935036;19705.7638039962;14401.7528508515;1.25287866026777;0.989584538538997;0.833241846905622;10880644.7411158;5877627.68729304;3162025.39787142;355594.314928801;271650.086458887;204106.382949668;0.34729865509135;0.306724076096362;0.256181800591189;26025.6384935035;19705.7638039962;14401.7528508515
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.08";2038;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.08";360620.870239933;270179.426472302;205120.655678044;26523.1885863632;19824.0764704336;14794.5919717726;1.25612792577249;0.9959017130568;0.844548584889454;0;0;0;NA;NA;NA;0.090075211942527;0.0796536519210679;0.0657840361778596;26523.1885863632;19824.0764704336;14794.5919717726;1.25612792577249;0.9959017130568;0.844548584889454;11297344.8958408;5798356.17131479;3076148.95175788;360620.870239933;270179.426472302;205120.655678044;0.347781155933769;0.309030209063392;0.25685680941478;26523.1885863632;19824.0764704336;14794.5919717726
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.08";2039;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.08";354654.972139669;269071.681628643;203980.780276991;26524.0768076831;19760.2467147073;14878.170205643;1.25516813515284;0.98640089001308;0.835646601337195;0;0;0;NA;NA;NA;0.0902147521662993;0.0800565605656545;0.0656368707889471;26524.0768076831;19760.2467147073;14878.170205643;1.25516813515284;0.98640089001308;0.835646601337195;11818560.9347504;6089015.51862605;3125907.17658348;354654.972139669;269071.681628643;203980.780276991;0.348297566294773;0.310536098517531;0.256299637278242;26524.0768076831;19760.2467147073;14878.170205643
"ASSnone_HCR4_REClow_INNvar_OERnone_Ftgt0.08";2040;"ASSnone";"HCR4";"REClow";"INNvar";"OERnone";"Ftgt0.08";355928.611064074;269817.899002029;205543.171716259;26295.901448923;19703.4071070215;14686.2368873441;1.26481135569633;0.978484491309779;0.833275458856049;0;0;0;NA;NA;NA;0.0896361677264539;0.079314902599624;0.0655306909252913;26295.901448923;19703.4071070215;14686.2368873441;1.26481135569633;0.978484491309779;0.833275458856049;11750559.9249429;6002530.74514683;3098217.68124671;355928.611064074;269817.899002029;205543.171716259;0.346155909035868;0.307763708643833;0.25589758877429;26295.901448923;19703.4071070215;14686.2368873441
